web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1548234671-551","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Buried_Value","Buried Value","Investors are beginning to wake up and are doing the math on Waymo. Probably worth $100B+. Uber has waived the white flag and Waymo is the clear winner. $GOOGL $GOOG","4","11","61","1527865688000","8:08 AM - 1 Jun 2018","/Buried_Value/status/1002567479611273218"
"1548234671-255","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@zomgjon","Jon","Some quick chart homework while in #Aruba. Away from the snow in my hometown.
$SPY $TWTR $FB $NFLX $AMZN $AMD $TSLA $GOOG $CGCpic.twitter.com/awN0vceGB1","","","2","1547933719000","1:35 PM - 19 Jan 2019","/zomgjon/status/1086738903284023296"
"1548234671-538","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@john__rosevear","John Rosevear","I wrote a really big thing for investors looking to get up to speed on the driverless-car space. $TSLA $GM $GOOG $NVDA $INTC $Fhttps://www.fool.com/investing/2018/06/14/what-investors-need-to-know-about-driverless-cars.aspx …","3","6","30","1529009937000","1:58 PM - 14 Jun 2018","/john__rosevear/status/1007366807169257472"
"1548234671-432","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DomainMondo","Domain Mondo","Tech Review: 1) First Major Global eSports League; 2) eSports in China https://www.domainmondo.com/2018/09/tech-review-1-first-major-global.html … #eSports #OverwatchLeague #tech #stocks #investors #Apple $AAPL #Google $GOOG $GOOGL #Chinapic.twitter.com/cDIzwZ5238","","15","14","1537568054000","3:14 PM - 21 Sep 2018","/DomainMondo/status/1043262149815095297"
"1548234671-308","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@themotleyfool","The Motley Fool","A company can’t spend most of its existence telling employees that the unofficial motto is “Don’t Be Evil,” and not expect the rank and file to force this outcome. $GOOGL $GOOG https://www.fool.com/investing/2018/12/20/google-abandons-its-chinese-search-engine-but-not.aspx …","2","12","11","1545399307000","5:35 AM - 21 Dec 2018","/themotleyfool/status/1076108808869548033"
"1548234671-525","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Ashe_Oro","Ashe Oro","We are in the Tech Bubble 2.0. $AAPL $MSFT $FB $GOOG all at ATH's. Guess what...blockchain is tech too. I can't see how tech stocks are on fire and blockchain remaining bearish for too much longer. Market cap of $AAPL is >300% of *all crypto combined*","2","2","16","1529622236000","4:03 PM - 21 Jun 2018","/Ashe_Oro/status/1009934975662108672"
"1548234671-442","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@jcf527","Present","How many never even made it thru the political bias filters at $GOOG  to even be considered for employment after searching their browser history  and disqualify anyone who doesn't groupthink like $GOOG management on political and social ideology?","1","4","20","1536792684000","3:51 PM - 12 Sep 2018","/jcf527/status/1040010014113624067"
"1548234671-199","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@triplehstocks","triplehstocks","The MidCap Growth 100 Is Beating the Nasdaq 100. $PXMG $QQQ $SQ $CMG $ULTA $EXEL $PAYC $AMZN $MSFT $AAPL $GOOG $FB 

https://www.triplehstocks.com/2019/01/22/midcap-growth-100-vs-the-nasdaq-100/ …pic.twitter.com/tnqf2MvR4e","","","","1548175235000","8:40 AM - 22 Jan 2019","/triplehstocks/status/1087751894011990017"
"1548234671-682","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@glennchanWordpr","Glenn Chan","Blockchain is a useless technology
https://glennchan.wordpress.com/2018/02/20/blockchain-is-a-useless-technology/ …

$MSFT $IBM $ORCL $INTC have lost their way
sort of bullish for $GOOG because their only search competitor is crazy
$BTC will be a failure.  It's just a bad version of e-gold.","5","4","20","1519089674000","5:21 PM - 19 Feb 2018","/glennchanWordpr/status/965758206692782080"
"1548234671-465","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TurkseMargriet","Turkse Br 🔺ndNetel","American economy is a Balloon Economy. Hardly any base for its currency.

Now #China, #Russia and #Turkey started to trade whit own currency. 

The collapse of the balloon will go faster

The dollar will loose power

 $aapl, $fb, #ıntc,  $nflx, $nvda, $msft, $amzn, $goog, $qqqpic.twitter.com/XnnGtPEOo3","1","3","14","1534352152000","9:55 AM - 15 Aug 2018","/TurkseMargriet/status/1029773682422497280"
"1548234671-213","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@PortfolioPenny","Portfolio Penny","The Year In Cryptocurrency: Bitcoin's Burst, Hackers, Rejections, Regulations And More https://buff.ly/2QMKExp  $GOOG $FBpic.twitter.com/561rdPZ5rS","","1","","1548175803000","8:50 AM - 22 Jan 2019","/PortfolioPenny/status/1087754274489143302"
"1548234671-686","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DomainMondo","Domain Mondo","Tech Review | India Fines Google, China Fines Alibaba & Tencent (video) http://www.domainmondo.com/2018/02/tech-review-india-fines-google-china.html … #Google #Facebook #Alibaba #Tencent #China #India $GOOG $GOOGL $FB $BABA #stocks #investorspic.twitter.com/xR4Cr9oWl2","","28","29","1518826830000","4:20 PM - 16 Feb 2018","/DomainMondo/status/964655759475822597"
"1548234671-644","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DomainMondo","Domain Mondo","World's Five Richest Tech Companies Facing Techlash (video) http://www.domainmondo.com/2018/03/worlds-five-richest-tech-companies.html … #investors #Microsoft $MSFT #Google $GOOG $GOOGL #Alphabet #Apple $AAPL #Amazon $AMZN #Facebook $FB #techlashpic.twitter.com/Mjarvz7Md2","","27","27","1521414782000","4:13 PM - 18 Mar 2018","/DomainMondo/status/975510416842543104"
"1548234671-672","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","An ex-Google engineer's sexual harassment lawsuit claims she found a male co-worker hiding under her desk $GOOG http://read.bi/2F0PztA pic.twitter.com/vk2up63lTY","1","15","8","1519901954000","2:59 AM - 1 Mar 2018","/businessinsider/status/969165158047199232"
"1548234671-262","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@roberee","Robert Lee","Streaming growth potential is huge...

$NFLX $ROKU $DIS $CMCSA $GOOG $AMZN

https://www.recode.net/2019/1/17/18187234/netflix-views-numbers-first-time-bird-box-bodyguard-you-sex-education … pic.twitter.com/sJZNMShPRK","1","","","1547760545000","1:29 PM - 17 Jan 2019","/roberee/status/1086012557620662274"
"1548234671-585","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GerberKawasaki","Ross Gerber","oh wow. Big numbers from google. Got to love technology stocks. Leading the way. $goog https://twitter.com/ReutersBiz/status/988522744622014464 …","3","4","23","1524517325000","2:02 PM - 23 Apr 2018","/GerberKawasaki/status/988523425948823552"
"1548234671-344","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@VolatileOptions","Volatile Options","Weekly trading summary for November 26-30: 8/8 on my trades this week. All these trades were taken from my phone while at my day job. Thanks @ProfitMachine for teaching me to trade #Options. The education and mentorship is life changing!

$GOOGL $GOOG $SPY $TSLA $AMZNpic.twitter.com/KtbX0Dcazw","4","2","21","1543780917000","12:01 PM - 2 Dec 2018","/VolatileOptions/status/1069320787050532864"
"1548234671-280","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@cfromhertz","Christian Fromhertz","positioning going in the $XLC Communication ETF ahead of $NFLX earnings / these look like buys to me...~ $662M worth of block trades there... 

top weights in $XLC: $GOOG $GOOGL $FB $NFLXpic.twitter.com/0HVyFeTCdK","2","2","6","1547667214000","11:33 AM - 16 Jan 2019","/cfromhertz/status/1085621097905692677"
"1548234671-395","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@LiveSquawk","LiveSquawk","$GOOG Alphabet Q3 18 Earnings Results:
- EPS: $13.06 (Estimate $10.54)
- Revenue: $33.74B (Estimate $34.04B)","","20","15","1540497983000","1:06 PM - 25 Oct 2018","/LiveSquawk/status/1055551165625176066"
"1548234671-159","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@MarketCurrents","Breaking News","$GOOG $GOOGL - Google retiring G Suite Hangouts in Octoberhttps://seekingalpha.com/news/3424797-google-retiring-g-suite-hangouts-october?source=feed_f …","","2","2","1548190288000","12:51 PM - 22 Jan 2019","/MarketCurrents/status/1087815031972982784"
"1548234671-301","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@crabbermike","Mike","$FUSZ People bailing on #Apple should b #Investing in this years Fledgling @nFuszInc #partnerships W #Salesforce #Marketo #Oracle #Netsuite #Odoo #SAP #Instagram #Facebook #FacebookLive #Microsoft on & on $MSFT $ORCL $FB $CRM $AMZN $SAP $AAPL $GOOG $NVDAhttp://nfusz.com","","14","23","1546547832000","12:37 PM - 3 Jan 2019","/crabbermike/status/1080926071208529921"
"1548234671-519","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@kimmaytube","Kim Love","None of my individual holdings have changed. I rarely sell. I hold.

$NFLX been a subscriber since 1999?
$AMZN been a customer forever
$TWTR I use every day
$GOOG I use every day
$GOOGL I use every day
$TSLA #Futurism #CleanEnergy
$T for the dividends

#BlackWomenInvesting","2","6","37","1531779411000","3:16 PM - 16 Jul 2018","/kimmaytube/status/1018982821837328384"
"1548234671-333","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@east_cap","East","Waymo One available to general public today $GOOG https://medium.com/waymo/riding-with-waymo-one-today-9ac8164c5c0e …","","2","10","1544045049000","1:24 PM - 5 Dec 2018","/east_cap/status/1070428635960504320"
"1548234671-205","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@crabbermike","Mike","$FUSZ We are working with/integrating mostly the same as @linkedIn #LinkedIn With #Microsoft @Microsoft The Suspense!! https://www.zdnet.com/article/microsofts-linkedin-report-card-technology-integration-continues-but-at-a-slow-pace/ … $MSFT $FB $CRM $AMZN $AAPL #NVDA #IT $LUV $ORCL $SAP $JPM $GOOL $GOOG $QQQ #NASDAQ #CRM #SaaS","","13","13","1548167777000","6:36 AM - 22 Jan 2019","/crabbermike/status/1087720611856744452"
"1548234671-405","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Spencerjakab","Spencer Jakab","Why are big tech firms not named Apple putting so much effort into selling us devices that hardly make them any money? Smart piece from Heard on the Street's @djtgallagher https://www.wsj.com/articles/why-big-tech-keeps-trying-its-hand-at-hardware-1539941429 … via @WSJ $AAPL $GOOG $MSFT $AMZN","","4","10","1539956435000","6:40 AM - 19 Oct 2018","/Spencerjakab/status/1053279747667574784"
"1548234671-447","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@tickerguy","Tickerguy","https://market-ticker.org/post=234169  Another Example... $GOOG #data","","6","6","1536577203000","4:00 AM - 10 Sep 2018","/tickerguy/status/1039106223151501312"
"1548234671-219","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@BrodmannOTC","Brodmann","$GCGX Blasting off next week. Keep watch. Next phase on the yearly chart, will be knocking on $0.10 soon... Very soon 

Oil Production STARTED!!!!

#StockNews #weed #stockchart 
#pr #otcbb #otcmarkets  #bloomberg #pennystocks #stocks $ETII $NHPI $TLRY $NBEV $AAPL $GOOG $ACB $WEEDpic.twitter.com/vJIfyeqNeF","","7","15","1547832749000","9:32 AM - 18 Jan 2019","/BrodmannOTC/status/1086315401452052480"
"1548234671-668","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@crypto1_class","Crypto Class","$SNWR $ERFB #StockMarket #StockMarketCrash #stocks $spy $spx $oott $crypto $xrp $snap $twtr $fb $tsla $goog $aapl $oil $gold #breakout # nasdaq $litecoin $cme $eth $bcash $vix $amgn $bonds $metal $sp500 $btc $neo $smallcaps #daytrade #options #daytrading #barchart #cnbc #ihubpic.twitter.com/CsNiAp3ESZ","","4","5","1519949168000","4:06 PM - 1 Mar 2018","/crypto1_class/status/969363186100170753"
"1548234671-523","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@mattgcondon","· Matt Condon (XLNT)","NFTs NFTs NFTs NFTs social identity NFTs NFTs NFTs NFTs

We had the same thing at $GOOG. Very addicting. Wish I still had those accomplishments. https://twitter.com/jrhunt/status/1010179688809918464 …","1","1","16","1529700851000","1:54 PM - 22 Jun 2018","/mattgcondon/status/1010264711273861120"
"1548234671-593","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@LaMonicaBuzz","Paul R. La Monica","Google/Alphabet finished the quarter with $102.9 billion in cash. $GOOGL $GOOG","6","24","31","1524513973000","1:06 PM - 23 Apr 2018","/LaMonicaBuzz/status/988509367791181830"
"1548234671-385","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@danielnewmanUV","Daniel Newman","Good earnings day for @Google as well -> Google Parent Alphabet Delivers Surging Profit but Sales Slow https://buff.ly/2OPfR6F  $GOOG #Techpic.twitter.com/3wMdckAS5T","","6","10","1540573684000","10:08 AM - 26 Oct 2018","/danielnewmanUV/status/1055868679311761408"
"1548234671-739","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@arnabch01","Arnab","2030 Fourth Industrial Revolution
#AdaptiveManufacturing #micromanufacturing #Renaissance aided by #AI #ML #BigData #cloud #IoT #robotics #3dprinting #5G will dramatically increase #productivity  eliminate extreme #poverty 
$BA $GE $GM $TSLA $GOOG $AAPL $MSFT $AMZN $UTX $CATpic.twitter.com/P7f7qfFyA2","","23","25","1515250983000","7:03 AM - 6 Jan 2018","/arnabch01/status/949657569911435264"
"1548234671-407","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@6502_ftw","Very Legal & Very Cool Dave","The images are almost all broken, though. How do you think video content would have fared? It’s the first to get scrapped because it’s big, and if you put your content at the mercy of some third party to host it? Good luck, even if that third party is currently owned by $GOOG.","3","3","73","1539828719000","7:11 PM - 17 Oct 2018","/6502_ftw/status/1052744066830614528"
"1548234671-579","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@howardlindzon","Wheels and Walls Lindzon","Amazon to $1 Trillion and Google Maps is Air http://howardlindzon.com/amazon-1-trilllion-and-google-maps-is-air/ … fresh on my blog $goog $amzn","5","4","21","1524827579000","4:12 AM - 27 Apr 2018","/howardlindzon/status/989824724715954176"
"1548234671-320","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@InvestorsLive","Nathan Michaud","If @sanglucci wasn't at the gym this morning he'd prob nailed the $140 puts at .30 this AM selling here at $7.50 on $JNJ -- and by the gym I mean selling premiums on $AAPL $NFLX and $GOOG","1","4","29","1544805363000","8:36 AM - 14 Dec 2018","/InvestorsLive/status/1073617624800616450"
"1548234671-185","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@BKScripto","Brian Kennedy  🇺🇸","Interesting point here on the $FAANG stocks as a whole. Rallied all the way back to the 100 and 200d MA's. Failing to make a higher high (as of right now). 

$FB $AMZN $AAPL $NFLX $GOOG pic.twitter.com/4ThwnO0Efl","1","","1","1548001586000","8:26 AM - 20 Jan 2019","/BKScripto/status/1087023557312434176"
"1548234671-275","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@KompromatDesk","Компромат","DITCHED GOOGLE CHROME FOR BRAVE BROWSER WHICH IS FULL OF SAFETY FEATURES, HAS TOR BUILT IN FOR PRIVATE BROWSING, AD BLOCK, ANTI TRACKING AND IT'S THE SAME AS CHROME WITH EXTENSIONS AND ALL WITHOUT GOOGLE BEHIND $GOOG $SPY $FB $TSLA $NFLXpic.twitter.com/sAwYZU7TAK","","","","1547784696000","8:11 PM - 17 Jan 2019","/KompromatDesk/status/1086113855799848961"
"1548234671-281","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@jovanvucetic","Jovan Vucetic","$ROKU CEO talking about how operating systems not optimised or purposely built for the platform will not succeed long term. Outlines $ROKU ‘s competetive advantage & the different approach to building an OS for the TV vs their competitors $AMZN $GOOG $AAPL who are phone basedpic.twitter.com/5aiDNBTdwf","","","3","1547639281000","3:48 AM - 16 Jan 2019","/jovanvucetic/status/1085503941436211200"
